CpG	GSM3589655	GSM3589656	GSM3589657	GSM3589658	GSM3589659	GSM3589660	GSM3589661	GSM3589662	GSM3589663	GSM3589664	GSM3589665	GSM3589666	GSM3589667	GSM3589668	GSM3589669	GSM3589670	GSM3589671	GSM3589672	GSM3902399	GSM3902400	GSM3902401	GSM3902402	GSM3902403	GSM3902404	GSM3902405	GSM3902406	GSM3902407	GSM3902408	GSM3902409	GSM3902410	GSM3902411	GSM3902412	GSM3902413	GSM3902414	GSM3902415	GSM3902416	GSM3902417	GSM3902418	GSM3902419	GSM3902420	GSM3902421	GSM3902422	GSM3902423	GSM3902424	GSM3902425	GSM3902426	GSM3902427	GSM3902428	GSM3902429	GSM3902430	GSM3902431	GSM3902432	GSM3902433	GSM3902434	GSM3902435	GSM3902436	GSM3902437	GSM3902438	GSM3902439	GSM3902440	GSM3902441	GSM3902442	GSM3902443	GSM3902444	GSM3902445	GSM3902446	GSM3902447	GSM3902448	GSM3902449	GSM3902450	GSM3902451	GSM3902452	GSM3902453	GSM3902454	GSM3902455	GSM3902456	GSM3902457	GSM3902458
cg04289454	0.423920620509316	0.149202514917887	0.647363984579341	0.457865458448582	0.786570127377549	0.609610185374681	0.445335557371479	0.644112081139335	0.181210564194655	0.419536905739234	0.515344928771851	0.830513092103873	0.342234624182742	0.119906804014176	0.434022348583283	0.341603877099219	0.222206116985864	0.350478618788443	0.277800120671922	0.219638737242952	0.283576138382822	0.77805348508178	0.291860260692669	0.567526166763603	0.456027200392583	0.390678604805402	0.490971367338738	0.637980820249884	0.341852030676293	0.46041186551757	0.659189832072993	0.523290807757433	0.800786380041172	0.501275971443036	0.368963604962528	0.29849439263103	0.580757077811948	0.324485741000468	0.466063991874048	0.680985791804173	0.450563441540469	0.762204507449073	0.674458993997704	0.710111140398242	0.705474046473115	0.811697414904951	0.587021479977945	0.496539403855538	0.567217277938503	0.787311218388768	0.204482808268651	0.382248141629158	0.539547620645681	0.49856582648579	0.53480969642048	0.782203070744258	0.360661136090178	0.168068517324494	0.487366096684125	0.210624114000449	0.209385584031418	0.444344283240112	0.358808749154399	0.37854608848306	0.427948005044715	0.221234516746907	0.648850066937681	0.437380553816624	0.483303054605367	0.484261928575631	0.811746436003354	0.200431152766393	0.479410662012082	0.783715530558819	0.603675436834706	0.49328241546064	0.558670828794555	0.862787239172824
cg11046475	0.323855262665349	0.229982999760119	0.334242003728897	0.493888408891351	0.0872392960483879	0.267137164543812	0.36657945746387	0.519600202493321	0.37103024900833	0.588334803547084	0.510673389566938	0.251137099191541	0.570876127087719	0.310013236051485	0.425734648111687	0.589982686680308	0.662040056034873	0.49825334318775	0.676524070232152	0.704041111166179	0.625488208236332	0.19453432030722	0.558093572879396	0.335923516287126	0.217930766937387	0.477949940405244	0.369821602974287	0.307690081453144	0.494733620962166	0.415202052517814	0.346642540189557	0.187402180795427	0.300412087802409	0.330696430069385	0.613087780657925	0.303886423352986	0.292984309104904	0.446099655837143	0.368659972487049	0.548348822989584	0.670255104741647	0.306949001445752	0.428358120191838	0.339457528776386	0.0973946430203858	0.540401948199177	0.299018232506769	0.303636181956354	0.503687901086307	0.300459922464525	0.777400735405055	0.352446801415716	0.324231047588468	0.629524256991941	0.334113599330048	0.143972921473011	0.440430759622654	0.550148097377085	0.338074959671355	0.75321704091609	0.553149304394262	0.401757672932713	0.313235265643023	0.441273001183687	0.403111998959123	0.745582874066243	0.244688218341103	0.343300508356577	0.415222692641638	0.324622473156979	0.295969783900177	0.417678510176179	0.46252364869705	0.578769867317329	0.493043019129638	0.484665557604519	0.575889090861651	0.120843090382802
cg11430077	0.534977815652523	0.63539129591439	0.563629634094746	0.444343935548434	0.777062811233933	0.490103054944431	0.410120598561115	0.359466932571183	0.82907910674755	0.265437008990859	0.445325048520948	0.722429116397721	0.234917069264402	0.854385971198532	0.78510146628744	0.464444836356211	0.17135412081624	0.273354083932596	0.137785772282167	0.152838446941894	0.456460557671999	0.614238417556546	0.437684246890834	0.52237111659207	0.753741772068777	0.439894972481414	0.520837699518842	0.609600336177039	0.466831029018917	0.390346725004004	0.628039364683541	0.840327082348803	0.836359114501531	0.341566732709977	0.181734300531005	0.511885166035749	0.60127521650476	0.49608666452536	0.423054383129892	0.771799209055646	0.262548625608688	0.670969801582388	0.653485943270581	0.677029736839363	0.431025195460755	0.683839088027783	0.536834503110875	0.388503458054182	0.538081948952582	0.763968343237175	0.318102921970031	0.297794569810745	0.44348548221849	0.737251564880064	0.717544763789672	0.794257581909803	0.44571693227511	0.677056239792666	0.576554883224938	0.358521403119427	0.21061364019736	0.479529616724739	0.554882255389718	0.429290297135694	0.561398131411048	0.180669775121452	0.539595757599714	0.355251092226455	0.580031826292472	0.688554734796804	0.725934674239125	0.589658730805892	0.435283728536386	0.702398159660122	0.398912438193518	0.620309581354496	0.509036535307581	0.579402787087836
cg04545636	0.459318517280753	0.851258948696089	0.332060193192038	0.083531775378921	0.752887189505379	0.310900996922984	0.23712204493851	0.275317440619004	0.167750062181909	0.146658094264215	0.212796519816985	0.3342967675928	0.103623047756769	0.0761388189158268	0.183284026817069	0.216397690439737	0.0903061913516318	0.15909493203445	0.096869835188687	0.0520626176323345	0.355176846556778	0.732055171209707	0.131742918854643	0.449973175823746	0.164218888778243	0.339601005093664	0.0722406356750224	0.422684707583713	0.3148599280415	0.24030641326864	0.268276252623319	0.80116927438384	0.697710281940393	0.302596234524305	0.11052785874525	0.443742704342986	0.460572633565303	0.170641667071501	0.434194450627783	0.758675010547491	0.147704551530928	0.22894633512892	0.238362851275443	0.353459276867259	0.770676840487763	0.6282813856678	0.405199000462315	0.444608154325689	0.336227215148868	0.680970152490705	0.205080921117178	0.220533453963198	0.349122087905442	0.595696217118773	0.236960199121171	0.816025626155072	0.239219953691941	0.463334367217362	0.506065613759032	0.10872495267043	0.13330809078513	0.342090445314973	0.523640076787976	0.125178912129672	0.404009264309485	0.0763634756731787	0.523264820561708	0.307088022048616	0.152716749384288	0.563052873227035	0.167595156409153	0.196276949780433	0.132001022052593	0.114172489861696	0.273978724278145	0.645358773264661	0.181158855838805	0.792923716393273
cg11832281	0.449362788694729	0.411717954877193	0.27133212870598	0.0832403868228444	0.427509581057149	0.245381088965424	0.216681499543799	0.398223614449674	0.242185342948879	0.189968830959113	0.223946793801687	0.284900576355715	0.152387220946694	0.203991728325902	0.260158162718369	0.245874714908779	0.0948030521154852	0.240749037941121	0.134114984617762	0.0856636166731997	0.339537816731466	0.617837619512233	0.162803772173516	0.425127594877667	0.266733343591322	0.301882717652494	0.127611108622856	0.396949656024936	0.286276508966702	0.270264980370177	0.299596097619789	0.731652889932911	0.735882631287808	0.320999991517768	0.121100129096366	0.57351609301925	0.43549272343321	0.294443026326106	0.316937648943282	0.642253669248476	0.276890344300205	0.162270136231107	0.376046549458331	0.359763058385397	0.704830828761041	0.500030153623481	0.39558916680411	0.339667199177239	0.349390326193947	0.525054012580194	0.208848360961172	0.32416210324324	0.359199040875467	0.657158334687304	0.210154879060043	0.744067192494309	0.334590790202904	0.479548930484907	0.29127952754184	0.114851959290503	0.0990866382323522	0.351190249166453	0.458063668543141	0.267192932154923	0.417248304748052	0.0962473975141708	0.393884618147855	0.297870411567746	0.183546331656517	0.540117393001544	0.250543287563978	0.15638989078066	0.319656545398157	0.0885816364375843	0.301263578318595	0.528116588014956	0.190175579937938	0.644905173060937
cg16329527	0.49409400799498	0.776499399876338	0.38498494788385	0.141150822467572	0.749380513262932	0.426231895808747	0.269637435365846	0.442798315883857	0.20608147903006	0.225806327702887	0.206827198276547	0.453946867834778	0.177018818966056	0.193130568323208	0.379929338483885	0.0845253904826772	0.0873859874829986	0.294482948395737	0.179841165293617	0.0702249784207198	0.430746402617331	0.785368121269763	0.173936095035621	0.530247065017545	0.208588840184632	0.403519898640372	0.146913546638597	0.617117599170319	0.405853236130452	0.355821472274103	0.255714083726728	0.787461748678591	0.748633464818838	0.398889905082727	0.189968743390285	0.700256171099124	0.551589576896582	0.367843049661231	0.49012768413975	0.608263907720308	0.209171351211628	0.236417518943523	0.306300503736538	0.369642196898419	0.774964016691674	0.246032028080611	0.506019176041203	0.39220717075402	0.422065579607633	0.768401389921064	0.374661709919391	0.464434955589625	0.531401882233566	0.726026940517472	0.331381320147155	0.742443361612083	0.390243942765875	0.407974558219076	0.52994906658414	0.131942940248167	0.10701692843478	0.396715477050365	0.563434372471532	0.333982226447714	0.448587125279838	0.0822841833933984	0.579677382328816	0.365383639105191	0.299571230211834	0.766647446472973	0.355567072026591	0.186677327195336	0.465009742006592	0.0770801438698392	0.256097246945873	0.684113185663188	0.245514721879369	0.785063996784539
cg12465805	0.599532910072903	0.803241253540516	0.413243577914826	0.19525927334207	0.794276740316111	0.506596972759708	0.339104139469074	0.487551486509758	0.383861000270108	0.287351621867573	0.260831596681788	0.562474989895751	0.230472904799228	0.240511823016109	0.450760019423536	0.172781056702225	0.203574153135407	0.377649247442052	0.222129395940055	0.165889290167876	0.498415973905942	0.82779836577086	0.243616973382852	0.624185127597963	0.306496433307239	0.442682380174846	0.199599382081562	0.629020639019612	0.468212906197952	0.420842273768958	0.29596273410894	0.788786742821012	0.786580627369873	0.574697558149458	0.268491684808988	0.705777587002182	0.63417905094578	0.484885410076854	0.531253833634572	0.758851493652008	0.310864788332295	0.310898690606961	0.38690905669749	0.423124498090338	0.786727219598516	0.437861755738909	0.583980389170144	0.452435902865722	0.534703317464971	0.776377451846616	0.462904768900562	0.498579813248948	0.583612961567445	0.658133184965612	0.391160642112744	0.792794344602718	0.472317002860945	0.474957957349857	0.612428636982385	0.196172199859859	0.167229274561536	0.516891145605653	0.63205968170304	0.36200935676368	0.509207951846818	0.1883967255164	0.605914077614392	0.510977838989973	0.314637281774323	0.728861118783873	0.431575019821837	0.291996197455711	0.502496732444011	0.129487445929291	0.379894360197649	0.674853541416567	0.300749464304128	0.7792674456844
cg04070007	0.607710430142437	0.901438459212428	0.579070054309072	0.191337696507219	0.760436672789007	0.520922253909315	0.545402777994994	0.396559774847232	0.854589942660813	0.227029606624191	0.328818541058121	0.564344058560352	0.249007409308342	0.564412347595963	0.323186330934487	0.49495355469206	0.24097246162773	0.320774012241469	0.228406774659475	0.188277080947652	0.397080180862224	0.794853016813212	0.4035551158331	0.515829650227815	0.708837841143376	0.441058762039871	0.21864099523243	0.540369613826572	0.455818830201848	0.338366163072669	0.501798874385862	0.828573925822727	0.836133413229751	0.494931841284314	0.219070980525565	0.689208306799409	0.513287018053976	0.451167282464384	0.535485547960936	0.800809291311483	0.326795627202093	0.598473331443758	0.770826753324996	0.672575536062378	0.858963259197246	0.721527051412351	0.480782188795008	0.404295588635726	0.558747523162268	0.703527131530852	0.406342388744141	0.372032732123911	0.535887202210418	0.746759182358096	0.678408751044206	0.854646073852328	0.416877463133668	0.691708595366514	0.533456314783117	0.230971712883446	0.482495247813543	0.51926155021138	0.553436483447167	0.357362490126168	0.549107271723904	0.217468909149308	0.548082100320906	0.498640628619402	0.318250987899762	0.62951699701211	0.335886869702455	0.582068213415541	0.412192317677748	0.547039035513512	0.470925574357986	0.649170943459857	0.386877115378171	0.897108580949736
cg11731173	0.720348065791505	0.830376355053228	0.363218413905896	0.142657296771533	0.849579043124975	0.411774624929155	0.406524519441846	0.491570185868953	0.217147734682473	0.212483024666283	0.245376466294289	0.520929243580298	0.192774705458043	0.158733427423333	0.395227078142586	0.247294612286895	0.132981327993288	0.321722178367228	0.110412934749667	0.09629748215481	0.409475213715347	0.866222297698905	0.243543380938107	0.485287368045285	0.694534132623469	0.372592009091774	0.166321438258768	0.590950501679027	0.478404249260987	0.267435156030634	0.268027231271009	0.778140195867128	0.859878718388447	0.47571019367724	0.211503782547707	0.658958542962628	0.613152775435939	0.47588465214024	0.369661600763377	0.703794266441821	0.267802222050723	0.205332152040329	0.771955323988005	0.66564449770815	0.825503987941971	0.596933159515271	0.556858358244135	0.355986368457875	0.532181441429091	0.718246724151762	0.194826786838203	0.362509039431818	0.507317073170732	0.845773291453873	0.381240773935049	0.808041743676915	0.383163217896111	0.70773480078311	0.421610925773314	0.267608068808387	0.449075105277364	0.469751233391631	0.599743846393939	0.375750127910257	0.524420209640168	0.145738195364571	0.437455814150783	0.439537990860506	0.285961929124972	0.690921179513417	0.341340085295809	0.3639297642612	0.442343495758713	0.213845942132645	0.365558084745003	0.655271745559042	0.259595229490423	0.858947583947584
cg09760098	0.760920996638009	0.870467615917642	0.743259612585174	0.278173970610609	0.821007871948837	0.713961475695274	0.496457088825637	0.720248930015042	0.399857587162933	0.454497797062556	0.490108835204184	0.576456818063287	0.374734001072363	0.3921768064494	0.519359097823165	0.649012956180768	0.435302809824665	0.533580260362765	0.273775168104844	0.419791024962862	0.631524741878161	0.842722039628772	0.482866237709004	0.769095792223926	0.641755355562283	0.593813111748995	0.302185158781101	0.737077714809704	0.601629800573339	0.521485335752779	0.689079194946576	0.878942231251109	0.857422191791979	0.748486220621697	0.383581904252965	0.801528116631955	0.695222126353175	0.585243863888427	0.679475216813808	0.841067384192493	0.523066237396839	0.338691908098874	0.821079563769206	0.766239562370217	0.854997881955015	0.800274795745973	0.678946799295109	0.591568530576428	0.667015417061879	0.823082628197005	0.457540528334583	0.672720797720798	0.689916309480779	0.845878589847904	0.634379151498421	0.853821637204426	0.612576637715681	0.748918027767905	0.648280818900559	0.335484181978221	0.443140705452499	0.623531243991805	0.714375118296771	0.641357928745101	0.709384344092617	0.419931532393786	0.693733994761257	0.591702240983203	0.485505984052874	0.792419208257937	0.489416949837323	0.7201694991256	0.634569561093829	0.470491323564485	0.59701135631786	0.838340856160031	0.351785179005574	0.890898009899322
cg12882730	0.651949213093332	0.842179171183215	0.581915062370498	0.180425700697749	0.782093372283119	0.589885704304146	0.473347617514808	0.673361341840622	0.440006530008536	0.344624960215016	0.471897704366489	0.513390459986392	0.305347432167403	0.26563391920065	0.430766705231231	0.456431026209248	0.165707620385708	0.401894979423868	0.261911991691322	0.209303661531306	0.468157738961182	0.803769738397839	0.299746617237892	0.646870715781071	0.679973753118365	0.402663926975054	0.289050465409119	0.674000102441717	0.491629742272096	0.412690783501696	0.590603458058437	0.858418067871914	0.835762897777556	0.635064564846882	0.291016602071321	0.362409623852185	0.592801979367362	0.477760625809686	0.549696960657091	0.815230796667345	0.366303650457185	0.414123029226612	0.79593163953801	0.689681122836384	0.807500730590642	0.752688301751532	0.616644606221046	0.427120940680047	0.584334691069075	0.761542791504396	0.351027671666822	0.629320040437156	0.622451580633215	0.761275399528905	0.526063415025178	0.832410492125346	0.545057010201826	0.711866373899456	0.572038826357533	0.250740394707134	0.507007493581358	0.585274738626133	0.676523694894427	0.532709312543985	0.641011746665416	0.203943508605597	0.584163565386926	0.557603134463175	0.372962034211804	0.745402478365724	0.421769551369317	0.610195082695521	0.464950523959885	0.399844901815718	0.540258057011823	0.773012775148088	0.328633951103275	0.800472071331526
cg00008671	0.476613448259839	0.873101372006612	0.59146491747555	0.458924153004107	0.672580171545722	0.580343228852357	0.409020601535644	0.451930861941944	0.275242735357497	0.489401512222875	0.548880189433094	0.671611307608436	0.30077591714687	0.346112182456441	0.562459833391941	0.438906758674782	0.280925132017148	0.553519649869459	0.216519656688696	0.327540372712662	0.463012083701739	0.743727760707214	0.393313060335218	0.677302218580139	0.508449130666679	0.363190550184794	0.286993561649497	0.469656001286187	0.4123969171666	0.507393937343528	0.556412698085295	0.80176912259555	0.637634821162127	0.666053987818503	0.514790997208202	0.661198846352608	0.683185780113991	0.541030551987358	0.582579010790857	0.587243291095862	0.410141433206713	0.585449547666055	0.700894301620817	0.843589224197515	0.828835806471589	0.457979417183087	0.634685562576751	0.557940789362524	0.380588786359224	0.543878512203878	0.456201715476431	0.524130702948259	0.632942095298751	0.286905253156172	0.359701881880687	0.739664795800748	0.404279967714776	0.189565384659869	0.44995116964112	0.502981030394017	0.215682268082461	0.612549808577622	0.632671521842211	0.552401212741746	0.517032813053545	0.341211595916546	0.654107161296536	0.592651177848217	0.584758589879512	0.598036646712244	0.707954843598348	0.476133296975554	0.514294864842304	0.247852840516146	0.532661911645566	0.472052518147387	0.443999017526623	0.70880649297808
cg07729608	0.523546311267232	0.587185699151224	0.429032368039118	0.29306003397027	0.583843580281897	0.303326726075083	0.188470958028216	0.432604215881966	0.84703363163826	0.207359623196821	0.304962382983463	0.694675019979408	0.22647593675244	0.23555707919095	0.546790025036712	0.442037840979011	0.208955257756879	0.280765447335781	0.173773067306874	0.159848599602077	0.410936105287899	0.667816657878778	0.321172946746567	0.413722059635592	0.595093489215009	0.398735425034186	0.545689840773573	0.523646161784097	0.280010105150634	0.314671392181743	0.36395496566086	0.756518107751057	0.775651073775853	0.361780991266688	0.179749082782197	0.697522954169724	0.46483140287706	0.452407126753979	0.408037808409141	0.608970081768487	0.317539884405118	0.362732060817352	0.724180615656078	0.725278145017617	0.698070227125497	0.593864610029795	0.478468617999527	0.396934376875684	0.357907497514599	0.651023296170126	0.43419601868372	0.47143351924959	0.416085343111708	0.637585007627173	0.405550768084165	0.609674169328272	0.401031689615082	0.667535954559034	0.443141336800166	0.554771275711252	0.537985056394804	0.393627996328566	0.550442892146761	0.321664555132532	0.591191256639686	0.23524526537067	0.531781609963629	0.425819510881945	0.255326657044181	0.617774742900241	0.575081015931179	0.264709826061561	0.412482005141388	0.299248246752367	0.443759438641307	0.622997605950249	0.490224325724449	0.691020773645778
cg08673430	0.131663181634547	0.0856420230085117	0.51399390566396	0.100264642462098	0.747382116493419	0.337292377522013	0.213360356378656	0.27549789356429	0.388695448968861	0.160479145665323	0.336890119242686	0.635458335789169	0.0930324840590022	0.245628919218001	0.219751951958983	0.142705471181405	0.0860809778738917	0.158655261866368	0.0654228996869356	0.0821879104661542	0.407046485296629	0.334593633489144	0.317731973744762	0.425409956058566	0.76685067652211	0.226084920338072	0.433748540999545	0.268100869715791	0.290102812172172	0.248224262394492	0.562185268953422	0.805152677326318	0.744996130169811	0.167465138354718	0.101617242272098	0.106203565088181	0.488822638937507	0.237935123742689	0.447752163760917	0.708392382740409	0.101066019579734	0.272118063034392	0.140439435267438	0.6653487137275	0.776749784762918	0.66237454974624	0.440212186860014	0.253778986593862	0.132421003943022	0.381695597268894	0.253221819659364	0.381246824968912	0.233797321677399	0.767522468131149	0.16512128148426	0.734907287528963	0.183738514843455	0.153469375638549	0.349732823854047	0.224758778059128	0.103512066378184	0.345630856138737	0.447338006582749	0.208783903362088	0.511915682057656	0.0822442572871115	0.602274826430328	0.195505802707102	0.236419171005699	0.537577990219605	0.261119896330843	0.137577885509262	0.402292040210377	0.362850467536612	0.248963051368087	0.244681022533123	0.10995244703273	0.710895710496363
cg03803789	0.306168903583002	0.100204050141321	0.568324125230203	0.783281249059171	0.761468528052029	0.519591084677404	0.461188014718766	0.607245908292092	0.385816705956692	0.807750479404903	0.729115868275777	0.484844253345048	0.730016579185638	0.437047060382649	0.320830049479562	0.470025690869484	0.792278334721961	0.62268022840828	0.798805454060018	0.857830551386966	0.514240101798886	0.234067813410302	0.785831083070023	0.506755739973702	0.261994218343619	0.681780622483376	0.739603012413294	0.52761509029547	0.498555362975917	0.760618066239359	0.260800922015488	0.203850384239815	0.287602590480818	0.364134845329013	0.682215024644744	0.346612571294173	0.431617619413367	0.515698871166336	0.588515111145211	0.146276666994097	0.580016015168389	0.348512021328496	0.362690941729875	0.181817828724718	0.189446369298529	0.191078111513608	0.387971582213611	0.358075431572827	0.549911843156166	0.514128160221	0.767229144830857	0.343227354306535	0.369873878056329	0.556578456356303	0.407145977702751	0.363361048987589	0.722507035964548	0.369598507920949	0.411530762266282	0.800448580145114	0.644155246479957	0.698947333937561	0.548847266933307	0.674686815220002	0.299722321742072	0.802846660648086	0.235511560182131	0.46997101739727	0.675647478487044	0.382500100038924	0.557832826644557	0.738751158321427	0.56709504475907	0.412663147684855	0.376098027657251	0.46105767465766	0.708275491558627	0.400950850884363
cg05468843	0.270271138474213	0.34812286082378	0.376281757348012	0.0632492179467772	0.661606614966413	0.281748421831824	0.206616002167557	0.294110571169404	0.141055034642323	0.225075956663182	0.159244576007901	0.46451386863502	0.0966054144171073	0.193030506996123	0.172153802442041	0.343558595482215	0.15762178748992	0.362448208683843	0.179212207599798	0.180429518118826	0.409401758662254	0.353246245027975	0.164698006362545	0.349779622690461	0.520724101199539	0.360195366716096	0.453706943125888	0.364509452396856	0.166025373797151	0.266336870084105	0.615972125463085	0.125026469990492	0.716598520153305	0.41029504237588	0.117899699542485	0.193601420515378	0.456127776846291	0.332454225062966	0.266316314009057	0.694521176660932	0.277617669390969	0.429625083392279	0.29205850355252	0.398231000909133	0.718884975994425	0.629725480630886	0.428416606617652	0.478406451318978	0.30749012416637	0.133432537957938	0.185687661830417	0.466910455451528	0.408262230733331	0.177311426636029	0.260895422293503	0.728881192980643	0.241396441208653	0.104214505873274	0.419678152369796	0.24351631079083	0.0910503898301144	0.34899172442043	0.280636399026093	0.255493035477945	0.313734747823182	0.15401497809547	0.504524473085751	0.429592890356952	0.162711724527082	0.332399624516179	0.260026416039376	0.15326108183284	0.125912240705623	0.0719790862317948	0.370508400298192	0.207318194275327	0.210371577911411	0.51271050501582
cg18732361	0.511271238084663	0.0527379508203459	0.456724509744644	0.500243668359888	0.122109722505803	0.319615412246146	0.572247787870699	0.394463306380619	0.358040577553151	0.568394228867065	0.593897041435543	0.201593939918469	0.455189273936457	0.148754944786589	0.207174247678805	0.347751275300813	0.739906084960713	0.491837839491476	0.649626280208209	0.717059335829028	0.396684816679776	0.440000024149719	0.532079220565153	0.469366470747196	0.259192457593405	0.565585744714011	0.572051411844972	0.310565546818868	0.706265241968452	0.458221807477543	0.823794020086259	0.113893222902374	0.803929087385375	0.262076692071331	0.61370782055698	0.196436867792431	0.319690201396588	0.409577049101656	0.331938409048414	0.254357660063918	0.477628651835969	0.247483218463461	0.18713150703292	0.491611979301232	0.409858450428903	0.740954760301958	0.444558037746699	0.428815021947111	0.42736357250848	0.241586274969014	0.63856392550985	0.71670696152327	0.274853074716677	0.768836632834221	0.304387002566159	0.0817566599219295	0.672590644970992	0.248311447869167	0.34388592542901	0.58855853039188	0.512966276973068	0.471803570886752	0.303385330991583	0.458943479953176	0.347395867565891	0.780225439610469	0.268492018219429	0.20831807754672	0.334046098538891	0.49601088112298	0.380944481174539	0.66701044278468	0.493520804819889	0.357231530126824	0.314088132436247	0.345203979922395	0.528815115268633	0.100365419840965
cg16053158	0.635711568765962	0.793390382866645	0.380407099591492	0.380852004124761	0.779962866762407	0.543905779238565	0.546114290567289	0.320033980677145	0.246014193636343	0.224516236352411	0.524322480180244	0.726709872270811	0.276009108171353	0.375198399384294	0.672825867560022	0.559661651711283	0.0852271042477071	0.303181232558657	0.126148935272406	0.0489623815304189	0.381407993380074	0.416937945992316	0.405304628610983	0.559552982361654	0.673972135570779	0.246563243330438	0.669312055752648	0.670704819167791	0.427285511907101	0.340865399150286	0.699584289925187	0.829474840193529	0.852800184118377	0.44895765926413	0.433880249408517	0.746846379470033	0.40617134091548	0.34354452386545	0.523061671469741	0.762263739986932	0.281108028786234	0.622372346876895	0.748291389397876	0.76558313143679	0.842576626646923	0.668858801780248	0.557618826143477	0.424071310843891	0.379508219140614	0.754586176833118	0.87431075834355	0.433906943228909	0.507279812711046	0.757201892555549	0.552870765767779	0.827243499228814	0.200412945769319	0.679214595600208	0.290252795118126	0.693752584817672	0.106731245593074	0.513715771545177	0.65112671278396	0.304491622550892	0.346064612318482	0.168289655186211	0.322695996592651	0.4484413722381	0.66391048074489	0.714814544036653	0.649257284326795	0.37620433818116	0.452827192051982	0.223251812756673	0.493699468436666	0.385211480290123	0.560957297043641	0.800086974973126
cg03116409	0.688397500374516	0.0990285875479044	0.588739897166882	0.851727920167826	0.157083425595033	0.678556087691338	0.538069251396301	0.702418963400644	0.376111481285757	0.834421136267595	0.836411709827607	0.378553351167741	0.822607370507822	0.880561151428363	0.536309161124407	0.822692435142329	0.873252750544462	0.746485577290856	0.857921722156142	0.81724509726782	0.698086744772399	0.260441940213113	0.735712495127158	0.502871416196395	0.599510318935559	0.824713817896383	0.839297447059443	0.670757363854077	0.681903392643068	0.746908630415241	0.589524637285814	0.271037831933517	0.348371434351608	0.643611188455417	0.717360176947801	0.360928239317668	0.488332396727799	0.292864227757478	0.659518845631411	0.659140822470441	0.859376066773665	0.709041721840926	0.663637899138317	0.829495285420574	0.161789210908565	0.347414998643318	0.808201954940813	0.812747784060356	0.795616620810806	0.580062804932702	0.608974713224439	0.527047946926527	0.725780848992326	0.281304419754806	0.527274819978275	0.173987296791396	0.623149695422198	0.780525976430654	0.723370214878969	0.841821665267476	0.786165257076197	0.53282443263936	0.797813499057874	0.631113674913589	0.621215223185802	0.852986096741455	0.332143564247531	0.747380808422405	0.679579107541468	0.595250404520987	0.515166387338516	0.855177105185665	0.833851311534255	0.652846145872777	0.607907032307733	0.635731820370098	0.791552555869556	0.433009534932292
cg18604939	0.340040011170167	0.190495428467711	0.41487830765105	0.23601546108884	0.678903579617792	0.323371930288746	0.401691408578052	0.362930169520017	0.790713383782638	0.259651905139507	0.4025395713722	0.414248076943425	0.286974356061451	0.0963521546857924	0.499275786849486	0.392068476199311	0.227732086186738	0.301230793698478	0.180961450032557	0.24134493350473	0.487162938440035	0.497344340046969	0.300124077725833	0.687640286451573	0.558967278116128	0.272823551966169	0.207259574935303	0.479970497058834	0.451988295570479	0.307586580633567	0.598103691304731	0.0905352157554357	0.81000461881865	0.429504226076195	0.240986000230609	0.727264544869348	0.500668808327272	0.499084358778033	0.618807522527672	0.691332431208888	0.228396528437797	0.3868235043077	0.197704485167068	0.607042748642423	0.205025625520256	0.658837700867247	0.431595242684041	0.506796203224496	0.174058217458543	0.553679307969446	0.263942667999001	0.383993447795396	0.498604052554508	0.739898101166989	0.175172942866235	0.305403359063615	0.289930867935302	0.256211796300379	0.150478442446563	0.406370909375428	0.390174786988882	0.478208453150579	0.231549034984274	0.519045899875411	0.263697270536993	0.226014650083338	0.654862346162055	0.50140104937658	0.458922355281373	0.538092532755743	0.250190348061819	0.251130266023476	0.453669836139956	0.166663736028181	0.300712797821837	0.384995630241793	0.332290479837128	0.720639159902573
cg11491489	0.557186966539491	0.732455250783479	0.3756814058839	0.290335639501145	0.749773099059244	0.292101522067733	0.296677663542923	0.189182850796264	0.664225112160588	0.134819789174915	0.34989543287261	0.373648281278318	0.181805814331766	0.13909153441013	0.164616290060816	0.433273591961728	0.109206035834044	0.302299571651201	0.107533784911075	0.0862276451894318	0.377858588734125	0.815628655890308	0.423722875003799	0.672103473045208	0.595633802267374	0.360434905131596	0.657741277032393	0.355730863992823	0.184328004105861	0.224737909420513	0.529662472318631	0.740112675275908	0.697861063604925	0.451733246929748	0.236806445938086	0.653656154713237	0.469671237607305	0.618879091605963	0.529997157500828	0.741241692651979	0.248801708455272	0.203420155618519	0.307718228060743	0.743142676007061	0.744816511529291	0.769247594050744	0.521885848048121	0.368918014567487	0.495945781173793	0.57940732258437	0.205880215602894	0.709732386888298	0.560654304021132	0.754488650059993	0.337525841997043	0.838455745188687	0.376593180597582	0.682035140792253	0.473233138740529	0.341236172094495	0.338678168510155	0.56603824856503	0.304265463845409	0.386381059751973	0.536760999811538	0.144022034124358	0.592500469985973	0.593863991081382	0.291485906032417	0.569445296502325	0.193581168825509	0.585903857149975	0.35693194037817	0.0941362808367158	0.438686532531371	0.684030678779038	0.383823244718387	0.842942946741952
